,word,count,genres,title_occurrence,%_occurrence,mean_rating,Unnamed: 0,index
9,live,44,Documentary,40,6.420545746388443,7.110807092109036,9.0,4955.0
10,american,41,Documentary,39,6.260032102728732,6.906799812274757,10.0,495.0
11,footage,38,Documentary,38,6.099518459069021,6.8000735395944805,11.0,5113.0
12,many,46,Documentary,36,5.778491171749598,6.786495940224939,12.0,3077.0
13,look,36,Documentary,36,5.778491171749598,6.308580897920248,13.0,4485.0
14,years,39,Documentary,34,5.457463884430177,6.844711805565696,14.0,5.0
15,music,37,Documentary,34,5.457463884430177,7.077620706234927,15.0,3148.0
0,new,114,Music,93,19.17525773195876,6.799224561030463,0.0,403.0
1,music,108,Music,89,18.350515463917525,6.802797545104417,1.0,2971.0
2,rock,90,Music,66,13.608247422680412,6.607670885105784,2.0,2065.0
3,life,63,Music,57,11.75257731958763,6.7408643384384535,3.0,1003.0
4,,56,Music,56,11.54639175257732,6.778189342856639,4.0,2954.0
5,band,71,Music,54,11.1340206185567,6.795146898859097,5.0,4311.0
6,young,54,Music,49,10.103092783505154,6.524740120077913,6.0,4205.0
7,live,54,Music,48,9.896907216494846,7.127671369479967,7.0,4603.0
8,concert,56,Music,47,9.690721649484535,7.022758455346263,8.0,501.0
9,singer,45,Music,44,9.072164948453608,6.469342737545197,9.0,4621.0
10,film,51,Music,41,8.45360824742268,6.749901905524451,10.0,3326.0
11,first,44,Music,41,8.45360824742268,6.836528656108785,11.0,1196.0
12,world,46,Music,40,8.24742268041237,6.612310067196472,12.0,4524.0
13,other,34,Music,32,6.597938144329897,6.696625896587638,13.0,3704.0
14,years,34,Music,31,6.391752577319588,6.821724446309424,14.0,6.0
15,york,37,Music,30,6.185567010309279,6.721973321145978,15.0,4454.0
16,family,34,Music,30,6.185567010309279,6.692762409051594,16.0,904.0
17,story,31,Music,29,5.979381443298969,6.96344106978391,17.0,1087.0
18,career,29,Music,28,5.77319587628866,6.707571475023413,18.0,3275.0
19,documentary,28,Music,28,5.77319587628866,7.072492733995231,19.0,2736.0
20,time,30,Music,28,5.77319587628866,6.470318534095132,20.0,4709.0
21,help,28,Music,27,5.56701030927835,6.72840467229419,21.0,3478.0
22,own,29,Music,27,5.56701030927835,6.756370982384393,22.0,2243.0
23,big,31,Music,27,5.56701030927835,6.4022824726770455,23.0,4689.0
24,many,27,Music,25,5.154639175257732,6.836293796056132,24.0,2893.0
25,songs,27,Music,25,5.154639175257732,7.238415025885389,25.0,2008.0
0,new,192,Adventure,156,15.934627170582226,6.600155498707556,0.0,819.0
1,young,139,Adventure,131,13.38100102145046,6.595622053261629,1.0,8278.0
2,world,121,Adventure,100,10.21450459652707,6.695199899894919,2.0,8981.0
3,life,118,Adventure,97,9.908069458631257,6.590361622108172,3.0,2006.0
4,years,101,Adventure,96,9.805924412665986,6.619191266547266,4.0,8.0
5,time,104,Adventure,89,9.090909090909092,6.728772990712479,5.0,9348.0
6,evil,98,Adventure,87,8.88661899897855,6.669264549927725,6.0,3993.0
7,way,92,Adventure,86,8.78447395301328,6.660984163677548,7.0,7385.0
8,man,96,Adventure,82,8.375893769152196,6.505293968852674,8.0,5818.0
9,other,92,Adventure,81,8.273748723186925,6.590505478004768,9.0,7259.0
10,make,77,Adventure,76,7.763023493360572,6.447312172516836,10.0,4899.0
11,story,85,Adventure,70,7.150153217568948,6.64940837763401,11.0,2196.0
12,family,85,Adventure,67,6.843718079673136,6.7300129413670176,12.0,1796.0
13,friends,66,Adventure,64,6.537282941777324,6.7954815940725615,13.0,6208.0
14,becomes,68,Adventure,64,6.537282941777324,6.721072632139763,14.0,2182.0
15,friend,66,Adventure,62,6.332992849846782,6.698024989011479,15.0,3928.0
16,old,77,Adventure,61,6.230847803881511,6.606265714964502,16.0,4710.0
17,own,69,Adventure,60,6.128702757916241,6.624643195039573,17.0,4435.0
18,group,70,Adventure,59,6.026557711950971,6.460753454700769,18.0,4921.0
19,stop,62,Adventure,58,5.9244126659857,6.562983025208805,19.0,3476.0
20,war,65,Adventure,58,5.9244126659857,6.90943017831639,20.0,5785.0
21,it's,63,Adventure,57,5.822267620020429,6.524440844627125,21.0,7335.0
22,rescue,60,Adventure,54,5.515832482124617,6.7399840454537605,22.0,4117.0
23,american,60,Adventure,54,5.515832482124617,6.582388658222924,23.0,914.0
24,home,58,Adventure,53,5.413687436159346,6.637041583050519,24.0,7212.0
25,mission,57,Adventure,53,5.413687436159346,6.71684737632098,25.0,4516.0
26,british,73,Adventure,53,5.413687436159346,6.842666709005543,26.0,4352.0
27,team,66,Adventure,53,5.413687436159346,6.450469148514355,27.0,3598.0
28,meets,54,Adventure,53,5.413687436159346,6.847610008718862,28.0,4616.0
29,men,60,Adventure,52,5.311542390194076,6.555245890549321,29.0,6618.0
30,return,54,Adventure,52,5.311542390194076,6.564800355014948,30.0,4177.0
31,son,61,Adventure,50,5.107252298263535,6.432507410502834,31.0,4880.0
32,mysterious,50,Adventure,49,5.005107252298264,6.709472406855555,32.0,1531.0
33,crew,62,Adventure,49,5.005107252298264,6.673175209878611,33.0,1966.0
0,love,623,Romance,484,24.556062912227297,6.469363057894012,0.0,10796.0
1,new,495,Romance,383,19.431760527650937,6.659414246375178,1.0,4015.0
2,young,420,Romance,358,18.163368848300355,6.452132446586961,2.0,3144.0
3,life,420,Romance,325,16.489091831557584,6.568838295217589,3.0,11735.0
4,man,280,Romance,235,11.922881785895484,6.540965797155763,4.0,5901.0
5,meets,256,Romance,232,11.770674784373414,6.457905821680754,5.0,5392.0
6,woman,230,Romance,202,10.248604769152715,6.420370255005267,6.0,14070.0
7,other,232,Romance,199,10.096397767630643,6.591457793573534,7.0,13728.0
8,first,222,Romance,197,9.994926433282595,6.576261967464315,8.0,4570.0
9,story,223,Romance,185,9.386098427194318,6.565684144213408,9.0,4502.0
10,own,200,Romance,175,8.878741755454085,6.497296376466699,10.0,5317.0
11,family,214,Romance,166,8.422120750887874,6.633788707250357,11.0,681.0
12,years,181,Romance,161,8.168442415017758,6.61155577652872,12.0,7379.0
13,help,180,Romance,161,8.168442415017758,6.641837484915408,13.0,9933.0
14,wife,174,Romance,158,8.016235413495687,6.476324783521801,14.0,13117.0
15,time,181,Romance,155,7.864028411973617,6.673514593894546,15.0,10896.0
16,friend,162,Romance,153,7.762557077625571,6.457871699433044,16.0,5132.0
17,decides,166,Romance,151,7.661085743277524,6.565375204853619,17.0,14068.0
18,he's,195,Romance,150,7.610350076103501,6.318587442964708,18.0,4836.0
19,fall,151,Romance,143,7.255200405885337,6.4980183037372985,19.0,278.0
20,become,153,Romance,141,7.153729071537291,6.621072985363867,20.0,11165.0
21,relationship,165,Romance,141,7.153729071537291,6.446485694485694,21.0,3362.0
22,friends,153,Romance,141,7.153729071537291,6.634191248451198,22.0,13313.0
23,old,159,Romance,138,7.001522070015221,6.567329797089995,23.0,5429.0
24,world,149,Romance,136,6.900050735667174,6.540630669547448,24.0,7083.0
25,way,137,Romance,132,6.69710806697108,6.611178687176777,25.0,6497.0
26,mother,152,Romance,131,6.646372399797057,6.516615857281082,26.0,13054.0
27,girl,142,Romance,128,6.494165398274987,6.587053530691212,27.0,2260.0
28,home,129,Romance,124,6.291222729578894,6.523339383742502,28.0,13713.0
29,daughter,141,Romance,124,6.291222729578894,6.534823792764117,29.0,3018.0
30,tries,133,Romance,120,6.0882800608828,6.460625310936511,30.0,3259.0
31,school,147,Romance,117,5.936073059360731,6.588377428982702,31.0,2101.0
32,it's,128,Romance,117,5.936073059360731,6.579364867431352,32.0,2776.0
33,son,135,Romance,114,5.783866057838661,6.523295449281349,33.0,5495.0
34,marriage,130,Romance,112,5.682394723490614,6.427691850586266,34.0,12697.0
35,town,148,Romance,112,5.682394723490614,6.576659268483572,35.0,1854.0
36,job,132,Romance,111,5.631659056316591,6.554632265925566,36.0,8738.0
37,beautiful,113,Romance,108,5.47945205479452,6.582490711429722,37.0,2838.0
38,york,125,Romance,107,5.428716387620497,6.642092567504769,38.0,10683.0
39,marry,128,Romance,106,5.377980720446474,6.456778703951342,39.0,3164.0
40,work,111,Romance,104,5.276509386098427,6.568117322418309,40.0,12636.0
41,high,128,Romance,103,5.225773718924404,6.636090872983281,41.0,9101.0
42,much,109,Romance,103,5.225773718924404,6.667112591281939,42.0,7604.0
43,come,109,Romance,99,5.0228310502283104,6.549755006106661,43.0,7524.0
0,young,811,Drama,704,16.8179646440516,6.440259003687202,0.0,4979.0
1,life,864,Drama,689,16.459627329192546,6.5142921998478815,1.0,18609.0
2,new,857,Drama,684,16.340181557572862,6.568935730983004,2.0,6342.0
3,find,540,Drama,481,11.490683229813664,6.539954566844732,3.0,18506.0
4,man,555,Drama,476,11.37123745819398,6.468851377225295,4.0,9265.0
5,story,502,Drama,446,10.654562828475871,6.571506831940059,5.0,7128.0
6,family,501,Drama,401,9.57955088389871,6.589686323289676,6.0,1081.0
7,becomes,447,Drama,397,9.483994266602965,6.465405490968692,7.0,1308.0
8,own,432,Drama,381,9.10176779741997,6.543107013947586,8.0,8406.0
9,other,423,Drama,379,9.053989488772098,6.538439467253133,9.0,21704.0
10,years,409,Drama,368,8.791208791208792,6.6290472950658765,10.0,11601.0
11,wife,384,Drama,352,8.4089823220258,6.445577921857935,11.0,20752.0
12,first,368,Drama,329,7.85953177257525,6.663779400244938,12.0,7247.0
13,world,362,Drama,329,7.85953177257525,6.608664686500967,13.0,11129.0
14,time,386,Drama,328,7.835642618251314,6.562100383858933,14.0,17200.0
15,old,397,Drama,323,7.716196846631629,6.5540897450777145,15.0,8566.0
16,help,341,Drama,316,7.548972766364071,6.536024265914858,16.0,15618.0
17,woman,360,Drama,310,7.405637840420449,6.383972144235695,17.0,22230.0
18,meets,334,Drama,307,7.3339703774486384,6.405078418265694,18.0,8511.0
19,way,294,Drama,279,6.665074056378404,6.563220914829063,19.0,10195.0
20,decides,306,Drama,276,6.593406593406593,6.519303620956456,20.0,22228.0
21,war,327,Drama,276,6.593406593406593,6.8467205058526215,21.0,3488.0
22,he's,334,Drama,261,6.235069278547539,6.420897610605128,22.0,7660.0
23,mother,307,Drama,260,6.211180124223603,6.538812568240664,23.0,20645.0
24,son,296,Drama,257,6.139512661251792,6.49290782051694,24.0,8662.0
25,daughter,281,Drama,248,5.924510272336359,6.467041972325914,25.0,4774.0
26,film,296,Drama,247,5.900621118012422,6.46521251602402,26.0,21273.0
27,friend,264,Drama,245,5.852842809364549,6.4549098855369,27.0,8121.0
28,home,262,Drama,242,5.781175346392738,6.402371860953758,28.0,21682.0
29,friends,257,Drama,230,5.494505494505495,6.5282033055525615,29.0,21057.0
30,tries,247,Drama,226,5.3989488772097465,6.413800868096865,30.0,5141.0
31,relationship,244,Drama,219,5.2317247969421885,6.387980353175849,31.0,5305.0
32,american,243,Drama,217,5.183946488294314,6.581602977078468,32.0,6400.0
33,local,255,Drama,212,5.06450071667463,6.462100797843385,33.0,19494.0
34,small,224,Drama,211,5.040611562350692,6.536349301892679,34.0,13155.0
35,town,268,Drama,211,5.040611562350692,6.523426961436554,35.0,2926.0
36,people,237,Drama,210,5.016722408026756,6.58307495216521,36.0,8749.0
0,new,149,Fantasy,121,19.611021069692057,6.584932512603287,0.0,538.0
1,young,108,Fantasy,102,16.53160453808752,6.464218789316871,1.0,5816.0
2,help,101,Fantasy,92,14.910858995137763,6.740947493845966,2.0,4766.0
3,life,99,Fantasy,72,11.66936790923825,6.670272034738288,3.0,1364.0
4,evil,73,Fantasy,66,10.696920583468396,6.277663558658006,4.0,2756.0
5,way,68,Fantasy,64,10.372771474878444,6.64726606991232,5.0,5165.0
6,man,71,Fantasy,62,10.048622366288493,6.355097234634513,6.0,4074.0
7,years,59,Fantasy,57,9.238249594813617,6.767477064750962,7.0,5.0
8,world,67,Fantasy,57,9.238249594813617,6.705037674083113,8.0,6285.0
9,other,57,Fantasy,52,8.427876823338735,6.641333634678857,9.0,5088.0
10,old,64,Fantasy,51,8.26580226904376,6.371893541550497,10.0,3262.0
11,time,58,Fantasy,48,7.779578606158833,6.493781635411526,11.0,6554.0
12,story,69,Fantasy,48,7.779578606158833,6.5087715854369,12.0,1500.0
13,family,60,Fantasy,47,7.6175040518638575,6.702387117321938,13.0,1214.0
14,become,50,Fantasy,46,7.455429497568882,6.351229507645311,14.0,271.0
15,mysterious,51,Fantasy,46,7.455429497568882,6.508076391892375,15.0,1044.0
16,it's,48,Fantasy,44,7.13128038897893,6.436404571272036,16.0,5133.0
17,own,48,Fantasy,44,7.13128038897893,6.38858088882964,17.0,3071.0
18,discovers,47,Fantasy,44,7.13128038897893,6.442643908637098,18.0,6451.0
19,first,47,Fantasy,44,7.13128038897893,6.6406866623885525,19.0,1652.0
20,meets,44,Fantasy,43,6.9692058346839545,6.465434329109847,20.0,3203.0
21,make,49,Fantasy,43,6.9692058346839545,6.492386589927826,21.0,3413.0
22,girl,48,Fantasy,41,6.645056726094003,6.6206029664659045,22.0,4196.0
23,people,48,Fantasy,41,6.645056726094003,6.703806533729888,23.0,3513.0
24,boy,47,Fantasy,40,6.482982171799027,6.349874601751902,24.0,4883.0
25,town,47,Fantasy,39,6.320907617504052,6.600328274604958,25.0,3430.0
26,good,40,Fantasy,37,5.996758508914101,6.336579492206754,26.0,320.0
27,he's,50,Fantasy,36,5.834683954619125,6.466336122937205,27.0,2115.0
28,woman,43,Fantasy,36,5.834683954619125,6.141506243487331,28.0,5725.0
29,stop,36,Fantasy,35,5.672609400324149,6.476649709271585,29.0,2362.0
30,death,39,Fantasy,35,5.672609400324149,6.667724230500001,30.0,3747.0
31,friend,35,Fantasy,34,5.510534846029174,6.53278919024438,31.0,2699.0
32,home,36,Fantasy,33,5.348460291734198,6.522748412834403,32.0,5059.0
33,same,36,Fantasy,33,5.348460291734198,6.864368599809882,33.0,4064.0
34,daughter,33,Fantasy,32,5.186385737439222,6.183507954130791,34.0,5581.0
35,friends,34,Fantasy,32,5.186385737439222,6.650597446915519,35.0,4341.0
36,power,35,Fantasy,31,5.024311183144246,6.567659354830777,36.0,5026.0
37,things,33,Fantasy,31,5.024311183144246,6.630538550865668,37.0,2830.0
38,next,36,Fantasy,31,5.024311183144246,6.569325437302433,38.0,5737.0
39,son,34,Fantasy,31,5.024311183144246,6.43223584006285,39.0,3396.0
40,little,34,Fantasy,31,5.024311183144246,6.547540004470314,40.0,4398.0
0,new,137,Mystery,112,16.25544267053701,6.443565077686985,0.0,594.0
1,young,104,Mystery,93,13.497822931785196,6.33614439187373,1.0,6191.0
2,man,113,Mystery,93,13.497822931785196,6.584407495985043,2.0,4357.0
3,police,103,Mystery,87,12.62699564586357,6.425567947430675,3.0,2823.0
4,becomes,92,Mystery,80,11.611030478955009,6.309854852239401,4.0,1603.0
5,murder,95,Mystery,79,11.46589259796807,6.577785218849984,5.0,4101.0
6,get,88,Mystery,75,10.88534107402032,6.403032421383086,6.0,5998.0
7,wife,79,Mystery,71,10.304789550072568,6.534171068825789,7.0,4227.0
8,help,79,Mystery,68,9.869375907111756,6.64051002458912,8.0,5126.0
9,detective,84,Mystery,67,9.72423802612482,6.53186782056428,9.0,3983.0
10,life,84,Mystery,64,9.288824383164004,6.324913357577935,10.0,1464.0
11,mysterious,67,Mystery,63,9.143686502177069,6.281996121907144,11.0,1128.0
12,old,68,Mystery,62,8.99854862119013,6.375852307369843,12.0,3506.0
13,years,66,Mystery,62,8.99854862119013,6.462202141066195,13.0,10.0
14,woman,72,Mystery,60,8.708272859216255,6.1539181545576565,14.0,6104.0
15,time,59,Mystery,57,8.272859216255442,6.410088432415751,15.0,6979.0
16,death,60,Mystery,55,7.982583454281568,6.532480729646347,16.0,3993.0
17,own,63,Mystery,53,7.6923076923076925,6.554256786596644,17.0,3281.0
18,people,61,Mystery,53,7.6923076923076925,6.444905314500157,18.0,3747.0
19,way,56,Mystery,52,7.547169811320755,6.303681843725442,19.0,5516.0
20,other,57,Mystery,51,7.402031930333817,6.540333408888251,20.0,5427.0
21,first,57,Mystery,50,7.256894049346879,6.490832649265102,21.0,1777.0
22,begins,58,Mystery,50,7.256894049346879,6.2994384154466285,22.0,1660.0
23,dead,53,Mystery,49,7.111756168359942,6.406283265257237,23.0,4330.0
24,case,55,Mystery,48,6.966618287373004,6.563869426189815,24.0,1784.0
25,story,63,Mystery,48,6.966618287373004,6.5521044487840605,25.0,1616.0
26,secret,55,Mystery,46,6.6763425253991295,6.254524041694019,26.0,3157.0
27,killer,54,Mystery,44,6.386066763425254,6.317024375805502,27.0,6770.0
28,world,51,Mystery,44,6.386066763425254,6.454864895519853,28.0,6717.0
29,take,48,Mystery,43,6.2409288824383164,6.464944103170418,29.0,6081.0
30,meets,43,Mystery,42,6.095791001451379,6.563748392160231,30.0,3439.0
31,father,53,Mystery,42,6.095791001451379,6.275807323295406,31.0,749.0
32,discovers,41,Mystery,41,5.950653120464441,6.339614140164286,32.0,6864.0
33,daughter,43,Mystery,40,5.805515239477503,6.396960626708517,33.0,5967.0
34,friend,48,Mystery,39,5.660377358490566,6.490490389724108,34.0,2889.0
35,kill,40,Mystery,39,5.660377358490566,6.786059374853565,35.0,1543.0
36,town,46,Mystery,39,5.660377358490566,6.19374889972075,36.0,3667.0
37,home,42,Mystery,38,5.515239477503629,6.1963899170329055,37.0,5400.0
38,husband,46,Mystery,38,5.515239477503629,6.62102499075053,38.0,4262.0
39,body,44,Mystery,37,5.370101596516691,6.09831404803689,39.0,4735.0
40,house,48,Mystery,37,5.370101596516691,6.375464359232991,40.0,6860.0
41,son,40,Mystery,37,5.370101596516691,6.464088393608715,41.0,3639.0
42,former,45,Mystery,37,5.370101596516691,6.44831965830078,42.0,1916.0
43,investigate,37,Mystery,37,5.370101596516691,6.374527818412196,43.0,6198.0
44,girl,43,Mystery,36,5.2249637155297535,6.360086615072238,44.0,4488.0
45,discover,38,Mystery,36,5.2249637155297535,6.466920910514535,45.0,4266.0
46,things,38,Mystery,36,5.2249637155297535,6.423208753616275,46.0,3019.0
47,private,38,Mystery,36,5.2249637155297535,6.347425144664052,47.0,706.0
48,small,37,Mystery,35,5.079825834542816,6.499663532087711,48.0,1964.0
49,night,35,Mystery,35,5.079825834542816,6.216857354496213,49.0,6232.0
50,he's,44,Mystery,35,5.079825834542816,6.459626072736232,50.0,2317.0
51,come,37,Mystery,35,5.079825834542816,6.431071784213375,51.0,311.0
52,group,37,Mystery,35,5.079825834542816,6.224338546410213,52.0,3668.0
53,same,39,Mystery,35,5.079825834542816,6.715683414682044,53.0,4343.0
0,new,282,Crime,220,16.430171769977594,6.445086587454107,0.0,895.0
1,man,232,Crime,190,14.189693801344289,6.436780950210755,1.0,6534.0
2,police,229,Crime,190,14.189693801344289,6.382479056432902,2.0,4231.0
3,young,166,Crime,148,11.053024645257654,6.242149081623305,3.0,9276.0
4,life,162,Crime,142,10.604929051530991,6.322672273298059,4.0,2213.0
5,murder,150,Crime,133,9.932785660941,6.564418146825486,5.0,6147.0
6,other,131,Crime,113,8.439133681852129,6.454913784656648,6.0,8095.0
7,becomes,123,Crime,107,7.991038088125467,6.376080342149465,7.0,2396.0
8,drug,145,Crime,105,7.8416728902165795,6.225535353166274,8.0,7.0
9,he's,139,Crime,105,7.8416728902165795,6.402049912301041,9.0,3408.0
10,wife,113,Crime,105,7.8416728902165795,6.452238474343771,10.0,6330.0
11,time,114,Crime,104,7.766990291262136,6.412596406766907,11.0,10452.0
12,own,116,Crime,100,7.468259895444361,6.596263071889212,12.0,4897.0
13,old,110,Crime,97,7.2442120985810305,6.366931616855607,13.0,5216.0
14,money,123,Crime,97,7.2442120985810305,6.496906821767505,14.0,2637.0
15,crime,108,Crime,94,7.0201643017177,6.487876382564927,15.0,9957.0
16,way,100,Crime,93,6.9454817027632565,6.465186155915999,16.0,8234.0
17,take,101,Crime,92,6.870799103808813,6.439027197853887,17.0,9095.0
18,family,118,Crime,91,6.796116504854369,6.514854310140347,18.0,1978.0
19,detective,108,Crime,87,6.4973861090365945,6.476243694649053,19.0,5957.0
20,it's,93,Crime,86,6.422703510082151,6.425170552397841,20.0,8172.0
21,tries,93,Crime,86,6.422703510082151,6.3830317663130565,21.0,9559.0
22,story,95,Crime,86,6.422703510082151,6.563525492684472,22.0,2416.0
23,years,90,Crime,85,6.348020911127708,6.577610786843502,23.0,12.0
24,woman,93,Crime,84,6.273338312173264,6.231556178843277,24.0,9121.0
25,begins,98,Crime,84,6.273338312173264,6.430465691611444,25.0,2466.0
26,son,87,Crime,82,6.123973114264376,6.359129025245115,26.0,5424.0
27,local,87,Crime,80,5.974607916355489,6.284225365400738,27.0,3923.0
28,former,86,Crime,76,5.675877520537715,6.429296608339699,28.0,2855.0
29,job,81,Crime,74,5.526512322628827,6.328417188110379,29.0,4066.0
30,death,78,Crime,71,5.3024645257654965,6.462272566080056,30.0,5986.0
31,york,82,Crime,71,5.3024645257654965,6.3619008894742,31.0,9845.0
32,work,74,Crime,70,5.227781926811053,6.520716501909465,32.0,4868.0
33,cop,78,Crime,69,5.1530993278566095,6.262789068590394,33.0,3401.0
34,daughter,76,Crime,69,5.1530993278566095,6.39675073159834,34.0,8908.0
35,gang,94,Crime,68,5.078416728902166,6.423523406005021,35.0,531.0
36,city,86,Crime,68,5.078416728902166,6.363109052862981,36.0,1447.0
37,men,86,Crime,68,5.078416728902166,6.473201671092362,37.0,7376.0
38,meets,71,Crime,68,5.078416728902166,6.358993038860746,38.0,5121.0
0,new,697,Comedy,538,19.88909426987061,6.47248619958543,0.0,4893.0
1,life,391,Comedy,317,11.719038817005544,6.483491626811508,1.0,14518.0
2,young,325,Comedy,297,10.979667282809611,6.258646852586949,2.0,3848.0
3,other,304,Comedy,263,9.722735674676525,6.443737402591539,3.0,17009.0
4,help,277,Comedy,255,9.426987060998153,6.448127903151295,4.0,12174.0
5,man,316,Comedy,251,9.279112754158964,6.364396959881188,5.0,7225.0
6,family,284,Comedy,216,7.985212569316081,6.4748456433228405,6.0,799.0
7,time,249,Comedy,213,7.8743068391866915,6.570791754638968,7.0,13394.0
8,he's,267,Comedy,212,7.837338262476894,6.3491890191232,8.0,5921.0
9,meets,219,Comedy,205,7.578558225508318,6.394568922698164,9.0,6634.0
10,way,217,Comedy,205,7.578558225508318,6.4219565517247394,10.0,7979.0
11,own,230,Comedy,203,7.504621072088724,6.369491890917292,11.0,6537.0
12,old,232,Comedy,202,7.467652495378928,6.370347436206638,12.0,6682.0
13,first,203,Comedy,192,7.097966728280961,6.520745782367637,13.0,5600.0
14,becomes,212,Comedy,189,6.987060998151571,6.386891306579,14.0,968.0
15,decides,198,Comedy,184,6.802218114602588,6.346363640908568,15.0,17457.0
16,woman,209,Comedy,177,6.543438077634011,6.317682343273585,16.0,17460.0
17,friends,189,Comedy,174,6.432532347504621,6.394742236673122,17.0,16466.0
18,friend,177,Comedy,170,6.284658040665434,6.415037723324576,18.0,6305.0
19,world,186,Comedy,169,6.247689463955638,6.374583064886377,19.0,8705.0
20,father,198,Comedy,168,6.210720887245841,6.445947084154243,20.0,450.0
21,tries,183,Comedy,166,6.136783733826248,6.467738397555485,21.0,3989.0
22,become,177,Comedy,165,6.099815157116451,6.34438681921014,22.0,13781.0
23,school,215,Comedy,165,6.099815157116451,6.568313638246711,23.0,2548.0
24,years,179,Comedy,164,6.062846580406655,6.49487473793394,24.0,9062.0
25,wife,176,Comedy,161,5.951940850277264,6.32529771839268,25.0,16233.0
26,big,175,Comedy,156,5.767097966728281,6.432196090690763,26.0,8858.0
27,story,190,Comedy,156,5.767097966728281,6.47667083927271,27.0,5509.0
28,doesn't,175,Comedy,154,5.693160813308688,6.5202572064966375,28.0,9059.0
29,things,164,Comedy,154,5.693160813308688,6.352286469692419,29.0,10958.0
30,town,194,Comedy,152,5.619223659889094,6.332360650675761,30.0,2240.0
31,high,170,Comedy,148,5.471349353049908,6.513054256262885,31.0,11195.0
32,job,166,Comedy,147,5.434380776340111,6.404215209968392,32.0,10771.0
33,york,175,Comedy,147,5.434380776340111,6.438554893698085,33.0,13103.0
34,home,151,Comedy,144,5.323475046210721,6.350805718618173,34.0,16991.0
35,girl,155,Comedy,137,5.064695009242144,6.359421234574063,35.0,2742.0
0,,37,Short,37,40.21739130434783,6.181743071158982,0.0,383.0
1,film,8,Short,8,8.695652173913043,6.208894765828067,1.0,523.0
2,find,5,Short,5,5.434782608695652,6.656322694124285,2.0,34.0
3,new,6,Short,5,5.434782608695652,6.80607249637206,3.0,247.0
4,set,5,Short,5,5.434782608695652,5.843746530306957,4.0,642.0
0,new,269,Action,219,16.102941176470587,6.364919996595193,0.0,8341.0
1,man,205,Action,173,12.720588235294118,6.2902903492884255,1.0,4753.0
2,help,159,Action,145,10.661764705882351,6.3036061995708375,2.0,6818.0
3,finds,159,Action,133,9.779411764705882,6.282624267056393,3.0,4126.0
4,years,126,Action,121,8.897058823529411,6.4477767523872815,4.0,10784.0
5,young,135,Action,120,8.823529411764707,6.254144665687133,5.0,1262.0
6,police,160,Action,118,8.676470588235293,6.207737994638373,6.0,4929.0
7,life,134,Action,116,8.529411764705882,6.407578570556659,7.0,3501.0
8,other,143,Action,114,8.382352941176471,6.394488386041743,8.0,9850.0
9,world,127,Action,113,8.308823529411764,6.478225835101054,9.0,8087.0
10,take,124,Action,111,8.161764705882353,6.370615849921019,10.0,9800.0
11,way,118,Action,111,8.161764705882353,6.358941312157491,11.0,2260.0
12,war,115,Action,102,7.5,6.572555373500337,12.0,343.0
13,stop,107,Action,99,7.279411764705882,6.222242300193999,13.0,3151.0
14,group,111,Action,97,7.132352941176471,6.003973677937551,14.0,8019.0
15,own,108,Action,96,7.0588235294117645,6.381223324419057,15.0,6498.0
16,time,106,Action,96,7.0588235294117645,6.50564662682052,16.0,4644.0
17,men,127,Action,94,6.911764705882353,6.338471521862459,17.0,4135.0
18,decides,97,Action,85,6.25,6.333331573746321,18.0,2013.0
19,former,97,Action,83,6.102941176470588,6.340809277967418,19.0,2327.0
20,old,94,Action,83,6.102941176470588,6.298069018509391,20.0,986.0
21,secret,102,Action,82,6.029411764705882,6.180089732767108,21.0,5556.0
22,becomes,90,Action,79,5.8088235294117645,6.347006301351397,22.0,3171.0
23,wife,85,Action,79,5.8088235294117645,6.21521043424803,23.0,4440.0
24,tries,91,Action,79,5.8088235294117645,6.159819397602824,24.0,8261.0
25,fight,88,Action,79,5.8088235294117645,6.310854735824042,25.0,8757.0
26,american,90,Action,79,5.8088235294117645,6.322472990063276,26.0,1916.0
27,first,92,Action,78,5.735294117647059,6.694575009253038,27.0,4029.0
28,become,83,Action,78,5.735294117647059,6.277238945991812,28.0,7736.0
29,story,83,Action,73,5.367647058823529,6.498951859782478,29.0,4060.0
30,drug,100,Action,73,5.367647058823529,6.265361876610037,30.0,9089.0
31,people,82,Action,72,5.294117647058823,6.360312297712582,31.0,233.0
32,it's,77,Action,71,5.220588235294118,6.41474120619788,32.0,136.0
33,evil,81,Action,70,5.147058823529412,6.322216886211842,33.0,9900.0
0,new,386,Thriller,300,16.295491580662684,6.302426645713654,0.0,9880.0
1,man,305,Thriller,259,14.068441064638783,6.337495470602528,1.0,5660.0
2,young,261,Thriller,225,12.221618685497011,6.101697001059774,2.0,1540.0
3,police,259,Thriller,211,11.461162411732754,6.218482997629486,3.0,5875.0
4,finds,229,Thriller,208,11.298207495926126,6.33076063007573,4.0,4905.0
5,life,213,Thriller,179,9.722976643128735,6.20335304617996,5.0,4184.0
6,wife,175,Thriller,159,8.636610537751222,6.163211292679779,6.0,5286.0
7,years,166,Thriller,155,8.419337316675719,6.236160358845362,7.0,12745.0
8,other,171,Thriller,149,8.093427485062467,6.311686456638208,8.0,11679.0
9,murder,169,Thriller,143,7.767517653449213,6.347921948990272,9.0,4494.0
10,own,160,Thriller,141,7.658881042911461,6.40277851363114,10.0,7701.0
